,Recipe_id,Total_Grams,Num_comensales,Categoria
5938,60739,1420.0,,Recetas de Sopas y cremas
5939,60742,430.0,,Recetas de Arroces y cereales
5940,60743,895.0,,Recetas de Postres
5941,60744,1642.0,,Recetas de Mariscos
5942,60745,3001.0,,Recetas de Aperitivos y tapas
5943,60749,2602.0,,Recetas de Aperitivos y tapas
5944,60750,2566.0,,Recetas de Aperitivos y tapas
5945,60759,1287.0,,Recetas de Postres
5946,60761,704.5,,Recetas de Huevos y lácteos
5947,60762,3191.0,,Recetas de Aperitivos y tapas
5948,60763,2732.0,,Recetas de Postres
5949,60764,1625.0,,Recetas de Aves y caza
5950,60766,1025.0,,Recetas de Aperitivos y tapas
5951,60771,3909.0,,Recetas de Ensaladas
5952,60772,191.0,,Recetas de Postres
5953,60775,992.0,,Recetas de Pan y bollería
5954,60778,126.0,,Recetas de Aperitivos y tapas
5955,60782,1201.012,,Cócteles y bebidas
5956,60785,271.0,,Recetas de Aperitivos y tapas
5957,60787,1788.0,,Recetas de Huevos y lácteos
5958,60792,949.0,,Recetas de Aperitivos y tapas
5959,60796,324.0,,Recetas de Verduras
5960,60799,1340.0,,Recetas de Aperitivos y tapas
5961,60800,411.5,,Recetas de Pescado
5962,60811,357.0,,Recetas de Mariscos
5963,60812,745.0,,Recetas de Postres
5964,60813,2269.0,,Recetas de Aves y caza
5965,60814,328.0,,Recetas de Postres
5966,60823,2071.0,,Recetas de Mariscos
5967,60825,1228.0,,Recetas de Arroces y cereales
5968,60829,275.0,,Recetas de Salsas
5969,60833,1272.0,,Recetas de Sopas y cremas
5970,60835,247.0,,Recetas de Aperitivos y tapas
5971,60836,451.0,,Recetas de Aperitivos y tapas
5972,60837,651.0,,Recetas de Aperitivos y tapas
5973,60838,377.0,,Recetas de Aperitivos y tapas
5974,60840,1073.0,,Recetas de Aperitivos y tapas
5975,60841,272.0,,Recetas de Aperitivos y tapas
5976,60842,122.0,,Recetas de Aperitivos y tapas
5977,60848,275.0,,Recetas de Aperitivos y tapas
5978,60849,1356.5,,Recetas de Mariscos
5979,60857,1632.0,,Recetas de Verduras
5980,60861,1007.0,,Recetas de Legumbres
5981,60866,358.0,,Recetas de Pescado
5982,60870,1138.0,,Recetas de Aperitivos y tapas
5983,60873,807.5,,Recetas de Pasta
5984,60876,1547.0,,Recetas de Ensaladas
5985,60878,1062.0,,Recetas de Postres
5986,60880,1584.0,,Recetas de Postres
5987,60886,1631.0,,Recetas de Aperitivos y tapas
5988,60887,2069.0,,Recetas de Huevos y lácteos
5989,60889,1572.0,,Recetas de Huevos y lácteos
5990,60890,1554.0,,Recetas de Carne
5991,60895,587.0,,Recetas de Carne
5992,60896,1117.0,,Recetas de Pescado
5993,60902,900.0,,Recetas de Carne
5994,60903,1045.0,,Recetas de Aves y caza
5995,60905,650.0,,Recetas de Pan y bollería
5996,60906,2206.0,,Recetas de Aperitivos y tapas
5997,60907,1392.5,,Recetas de Aves y caza
5998,60911,1406.0,,Recetas de Carne
5999,60920,1463.0,,Recetas de Ensaladas
6000,60924,652.0,,Recetas de Pan y bollería
6001,60932,1394.0,,Recetas de Pasta
6002,60940,1649.0,,Recetas de Postres
6003,60941,1044.0,,Recetas de Carne
6004,60947,5328.0,,Recetas de Ensaladas
6005,60949,1185.5,,Recetas de Verduras
6006,60959,1706.5,,Recetas de Huevos y lácteos
6007,60960,795.0,,Recetas de Pan y bollería
6008,60961,684.0,,Recetas de Huevos y lácteos
6009,60962,983.0,,Recetas de Ensaladas
6010,60967,566.0,,Recetas de Salsas
6011,60969,59.0,,Recetas de Postres
6012,60973,436.0,,Recetas de Postres
6013,60974,411.0,,Recetas de Postres
6014,60976,1724.5,,Recetas de Aves y caza
6015,60979,612.0,,Recetas de Arroces y cereales
6016,60985,2018.0,,Recetas de Pescado
6017,60986,492.0,,Recetas de Aperitivos y tapas
6018,61000,1758.0,,Recetas de Carne
6019,61005,840.0,,Recetas de Verduras
6020,61007,640.0,,Recetas de Verduras
6021,61010,637.5,,Recetas de Pan y bollería
6022,61013,1176.0,,Recetas de Sopas y cremas
6023,61014,923.5,,Recetas de Verduras
6024,61015,1125.0,,Recetas de Verduras
6025,61016,2022.0,,Recetas de Aves y caza
6026,61018,1332.0,,Recetas de Pescado
6027,61025,423.5,,Recetas de Aperitivos y tapas
6028,61031,459.0,,Cócteles y bebidas
6029,61032,1317.0,,Recetas de Aperitivos y tapas
6030,61034,1036.0,,Recetas de Huevos y lácteos
6031,61035,78.0,,Recetas de Verduras
6032,61036,216.0,,Recetas de Verduras
6033,61037,2.0,,Recetas de Aperitivos y tapas
6034,61039,512.0,,Recetas de Arroces y cereales
6035,61042,853.5,,Recetas de Postres
6036,61043,248.0,,Recetas de Ensaladas
6037,61044,2382.0,,Recetas de Arroces y cereales
6038,61054,1553.0,,Recetas de Pescado
6039,61055,1334.0,,Recetas de Carne
6040,61061,1363.0,,Recetas de Aperitivos y tapas
6041,61064,500.0,,Recetas de Postres
6042,61065,461.0,,Recetas de Aperitivos y tapas
6043,61068,990.0,,Recetas de Postres
6044,61070,2539.0,,Recetas de Pasta
6045,61071,2147.5,,Cócteles y bebidas
6046,61072,1446.0,,Recetas de Verduras
6047,61077,2237.0,,Recetas de Pescado
6048,61078,1326.5,,Recetas de Ensaladas
6049,61085,2502.5,,Cócteles y bebidas
6050,61094,757.0,,Recetas de Aperitivos y tapas
6051,61095,379.0,,Cócteles y bebidas
6052,61096,1583.5,,Recetas de Carne
6053,61097,339.0,,Recetas de Verduras
6054,61098,2032.0,,Recetas de Postres
6055,61113,580.0,,Recetas de Ensaladas
6056,61119,1648.0,,Recetas de Mariscos
6057,61121,714.0,,Recetas de Pan y bollería
6058,61122,1214.0,,Recetas de Verduras
6059,61123,532.0,,Recetas de Pescado
6060,61131,1889.0,,Recetas de Postres
6061,61138,595.0,,Recetas de Pescado
6062,61146,1912.0,,Recetas de Verduras
6063,61147,2177.5,,Recetas de Mariscos
6064,61149,3248.0,,Recetas de Verduras
6065,61154,695.0,,Recetas de Pan y bollería
6066,61158,3503.0,,Recetas de Pescado
6067,61160,1122.0,,Recetas de Huevos y lácteos
6068,61165,1946.0,,Recetas de Sopas y cremas
6069,61168,1623.0,,Recetas de Sopas y cremas
6070,61173,1055.0,,Recetas de Legumbres
6071,61177,235.0,,Recetas de Postres
6072,61179,1133.0,,Recetas de Ensaladas
6073,61180,852.0,,Recetas de Postres
6074,61182,858.0,,Recetas de Aves y caza
6075,61183,1280.0,,Recetas de Carne
6076,61199,1740.0,,Recetas de Pescado
6077,61202,605.0,,Recetas de Verduras
6078,61211,218.0,,Recetas de Postres
6079,61214,1469.5,,Recetas de Aperitivos y tapas
6080,61215,356.0,,Recetas de Aperitivos y tapas
6081,61216,491.0,,Recetas de Postres
6082,61217,1440.0,,Recetas de Postres
6083,61218,425.0,,Recetas de Aperitivos y tapas
6084,61230,1331.0,,Recetas de Arroces y cereales
6085,61231,3862.5,,Recetas de Ensaladas
6086,61232,1111.0,,Cócteles y bebidas
6087,61239,469.0,,Recetas de Postres
6088,61244,1115.0,,Recetas de Aves y caza
6089,61252,1474.0,,Recetas de Ensaladas
6090,61257,335.0,,Recetas de Pan y bollería
6091,61258,866.0,,Recetas de Carne
6092,61259,1252.0,,Recetas de Aperitivos y tapas
6093,61265,797.0,,Recetas de Legumbres
6094,61267,1415.0,,Recetas de Pescado
6095,61268,446.0,,Recetas de Pasta
6096,61272,1195.0,,Recetas de Postres
6097,61273,1515.5,,Recetas de Verduras
6098,61274,1143.0,,Recetas de Postres
6099,61279,761.0,,Recetas de Postres
6100,61280,361.0,,Recetas de Aperitivos y tapas
6101,61281,425.0,,Recetas de Salsas
6102,61286,839.0,,Recetas de Sopas y cremas
6103,61288,1642.0,,Recetas de Aperitivos y tapas
6104,61289,800.0,,Recetas de Pescado
6105,61293,1153.5,,Recetas de Pescado
6106,61294,793.0,,Recetas de Huevos y lácteos
6107,61300,551.5,,Cócteles y bebidas
6108,61305,882.0,,Cócteles y bebidas
6109,61306,151.0,,Recetas de Aperitivos y tapas
6110,61311,525.0,,Recetas de Postres
6111,61312,648.0,,Recetas de Postres
6112,61314,1162.0,,Recetas de Aperitivos y tapas
6113,61315,1844.0,,Recetas de Postres
6114,61320,846.0,,Recetas de Postres
6115,61326,3099.5,,Recetas de Pasta
6116,61344,440.0,,Recetas de Mariscos
6117,61354,1078.0,,Recetas de Pasta
6118,61356,4845.0,,Recetas de Verduras
6119,61366,193.0,,Recetas de Salsas
6120,61375,1140.5,,Recetas de Pescado
6121,61383,1786.0,,Recetas de Postres
6122,61384,812.0,,Recetas de Ensaladas
6123,61388,494.5,,Recetas de Verduras
6124,61389,403.0,,Recetas de Verduras
6125,61391,2547.0,,Recetas de Aves y caza
6126,61392,1898.0,,Recetas de Verduras
6127,61394,1685.0,,Recetas de Aperitivos y tapas
6128,61398,1609.0,,Recetas de Sopas y cremas
6129,61400,928.0,,Recetas de Sopas y cremas
6130,61402,1601.0,,Recetas de Verduras
6131,61403,1111.0,,Recetas de Ensaladas
6132,61405,331.0,,Recetas de Pescado
6133,61409,2059.0,,Recetas de Huevos y lácteos
6134,61415,255.0,,Recetas de Aperitivos y tapas
6135,61416,602.0,,Recetas de Aperitivos y tapas
6136,61417,1405.0,,Recetas de Ensaladas
6137,61426,1882.5,,Recetas de Aves y caza
6138,61432,952.0,,Recetas de Postres
6139,61436,1287.0,,Recetas de Ensaladas
6140,61439,656.5,,Recetas de Ensaladas
6141,61440,649.0,,Recetas de Ensaladas
6142,61441,710.0,,Recetas de Postres
6143,61442,595.0,,Recetas de Aves y caza
6144,61450,830.25,,Recetas de Postres
6145,61455,1212.0,,Recetas de Aves y caza
6146,61462,3422.0,,Recetas de Sopas y cremas
6147,61463,2219.0,,Cócteles y bebidas
6148,61470,479.5,,Recetas de Huevos y lácteos
6149,61471,480.0,,Recetas de Carne
6150,61472,350.0,,Recetas de Verduras
6151,61473,1435.5,,Recetas de Carne
6152,61476,634.0,,Recetas de Ensaladas
6153,61478,296.5,,Recetas de Aperitivos y tapas
6154,61482,373.0,,Recetas de Salsas
6155,61483,872.5,,Recetas de Aperitivos y tapas
6156,61489,385.0,,Recetas de Ensaladas
6157,61491,152.0,,Recetas de Postres
6158,61495,469.0,,Recetas de Pescado
6159,61496,876.0,,Recetas de Huevos y lácteos
6160,61502,1732.0,,Recetas de Arroces y cereales
6161,61503,1354.5,,Recetas de Pan y bollería
6162,61504,329.33333,,Recetas de Pan y bollería
6163,61507,503.0,,Recetas de Pan y bollería
6164,61508,2632.0,,Recetas de Verduras
6165,61510,1000.0,,Recetas de Aves y caza
6166,61511,601.0,,Recetas de Postres
6167,61512,208.0,,Recetas de Verduras
6168,61520,1558.0,,Recetas de Ensaladas
6169,61522,860.0,,Recetas de Aves y caza
6170,61525,660.5,,Recetas de Aves y caza
6171,61526,1114.0,,Recetas de Ensaladas
6172,61530,1629.0,,Recetas de Sopas y cremas
6173,61531,1168.0,,Recetas de Aves y caza
6174,61534,829.0,,Recetas de Huevos y lácteos
6175,61537,502.0,,Recetas de Postres
6176,61539,2636.0,,Recetas de Aperitivos y tapas
6177,61541,2207.0,,Recetas de Aperitivos y tapas
6178,61544,172.0,,Recetas de Aperitivos y tapas
6179,61547,547.5,,Cócteles y bebidas
6180,61550,762.0,,Recetas de Aperitivos y tapas
6181,61554,600.0,,Recetas de Arroces y cereales
6182,61570,1030.0,,Recetas de Postres
6183,61573,657.0,,Recetas de Arroces y cereales
6184,61585,2169.5,,Recetas de Pasta
6185,61586,1002.0,,Recetas de Postres
6186,61591,1740.0,,Recetas de Pasta
6187,61592,1238.5,,Recetas de Postres
6188,61593,1734.0,,Recetas de Ensaladas
6189,61594,319.0,,Recetas de Verduras
6190,61595,1519.0,,Recetas de Aperitivos y tapas
6191,61596,1249.0,,Recetas de Ensaladas
6192,61619,605.0,,Recetas de Verduras
6193,61621,949.0,,Recetas de Postres
6194,61625,2285.0,,Recetas de Aperitivos y tapas
6195,61639,1674.0,,Recetas de Huevos y lácteos
6196,61657,1100.0,,Recetas de Postres
6197,61659,774.0,,Recetas de Postres
6198,61662,1709.0,,Recetas de Ensaladas
6199,61665,1906.0,,Recetas de Aperitivos y tapas
6200,61669,201.5,,Recetas de Aperitivos y tapas
6201,61675,404.5,,Recetas de Huevos y lácteos
6202,61679,370.0,,Recetas de Salsas
6203,61693,709.0,,Recetas de Aves y caza
6204,61697,604.0,,Recetas de Mariscos
6205,61706,1039.0,,Recetas de Legumbres
6206,61711,529.5,,Recetas de Postres
6207,61727,1740.0,,Recetas de Ensaladas
6208,61754,2436.0,,Recetas de Mariscos
6209,61758,1234.5,,Recetas de Carne
6210,61761,1972.0,,Recetas de Postres
6211,61786,2309.0,,Recetas de Verduras
6212,61788,977.0,,Recetas de Ensaladas
6213,61792,2124.0,,Recetas de Carne
6214,61793,1028.0,,Recetas de Aperitivos y tapas
6215,61796,1311.0,,Recetas de Aves y caza
6216,61797,1900.5,,Recetas de Sopas y cremas
6217,61798,2165.28571,,Recetas de Arroces y cereales
6218,61805,378.0,,Recetas de Postres
6219,61815,833.0,,Recetas de Aperitivos y tapas
6220,61822,1052.0,,Recetas de Postres
6221,61827,1200.0,,Recetas de Ensaladas
6222,61833,2632.0,,Recetas de Pasta
6223,61849,1250.0,,Recetas de Aves y caza
6224,61875,193.0,,Recetas de Carne
6225,61906,550.0,,Recetas de Pescado
6226,61908,422.0,,Recetas de Aperitivos y tapas
6227,61916,1256.0,,Recetas de Ensaladas
6228,61934,509.0,,Recetas de Verduras
6229,61936,341.0,,Recetas de Mariscos
6230,61940,1183.0,,Recetas de Huevos y lácteos
6231,61950,457.0,,Recetas de Pan y bollería
6232,61959,768.5,,Recetas de Postres
6233,61966,528.5,,Recetas de Ensaladas
6234,61969,841.0,,Recetas de Verduras
6235,61974,581.0,,Recetas de Pescado
6236,61986,1911.5,,Recetas de Carne
6237,61994,1696.0,,Recetas de Arroces y cereales
6238,62002,1236.0,,Recetas de Pescado
6239,62016,899.0,,Recetas de Postres
6240,62026,2226.0,,Recetas de Postres
6241,62035,1228.0,,Recetas de Sopas y cremas
6242,62048,754.0,,Recetas de Salsas
6243,62056,710.0,,Recetas de Postres
6244,62072,709.0,,Recetas de Pescado
6245,62081,1301.0,,Recetas de Ensaladas
6246,62094,1450.0,,Recetas de Aperitivos y tapas
6247,62103,1034.5,,Recetas de Carne
6248,62104,261.0,,Recetas de Aperitivos y tapas
6249,62119,1203.0,,Recetas de Postres
6250,62121,1178.0,,Recetas de Verduras
6251,62124,719.0,,Recetas de Carne
6252,62125,1175.0,,Recetas de Pescado
6253,62134,1535.0,,Recetas de Verduras
6254,62141,1578.0,,Recetas de Verduras
6255,62144,569.5,,Recetas de Postres
6256,62157,838.0,,Recetas de Verduras
6257,62158,245.0,,Recetas de Huevos y lácteos
6258,62161,769.0,,Recetas de Postres
6259,62167,1059.0,,Recetas de Postres
6260,62168,131.0,,Recetas de Aperitivos y tapas
6261,62169,219.0,,Recetas de Aperitivos y tapas
6262,62170,1000.0,,Recetas de Postres
6263,62171,557.0,,Cócteles y bebidas
6264,62175,1041.0,,Recetas de Verduras
6265,62176,2195.5,,Recetas de Verduras
6266,62191,285.0,,Recetas de Mariscos
6267,62199,1425.0,,Recetas de Postres
6268,62213,1486.0,,Recetas de Arroces y cereales
6269,62229,1201.0,,Recetas de Pescado
6270,62255,655.0,,Recetas de Carne
6271,62267,724.0,,Recetas de Carne
6272,62268,1910.0,,Recetas de Postres
6273,62270,3883.0,,Recetas de Aves y caza
6274,62288,517.0,,Recetas de Huevos y lácteos
6275,62292,1451.0,,Recetas de Verduras
6276,62299,1081.0,,Recetas de Verduras
6277,62306,534.0,,Recetas de Pan y bollería
6278,62309,533.0,,Recetas de Ensaladas
6279,62310,925.0,,Recetas de Pasta
6280,62318,1211.5,,Recetas de Guisos y Potajes
6281,62338,665.0,,Recetas de Verduras
6282,62339,2178.0,,Recetas de Huevos y lácteos
6283,62377,962.5,,Recetas de Aperitivos y tapas
6284,62383,1433.0,,Recetas de Huevos y lácteos
6285,62409,1505.0,,Recetas de Ensaladas
6286,62410,1217.0,,Recetas de Legumbres
6287,62413,1656.0,,Recetas de Aperitivos y tapas
6288,62416,604.0,,Cócteles y bebidas
6289,62424,1320.0,,Recetas de Pasta
6290,62428,1491.0,,Recetas de Aperitivos y tapas
6291,62441,665.0,,Recetas de Pan y bollería
6292,62457,603.0,,Recetas de Carne
6293,62466,1629.0,,Recetas de Carne
6294,62468,1272.0,,Recetas de Sopas y cremas
6295,62481,1258.0,,Recetas de Aves y caza
6296,62483,264.5,,Recetas de Aperitivos y tapas
6297,62488,1481.5,,Recetas de Postres
6298,62492,989.0,,Recetas de Postres
6299,62501,604.0,,Recetas de Salsas
6300,62504,2253.0,,Recetas de Postres
6301,62510,285.0,,Recetas de Carne
6302,62513,680.0,,Recetas de Aperitivos y tapas
6303,62514,564.0,,Recetas de Aves y caza
6304,62518,875.0,,Recetas de Pescado
6305,62533,1395.5,,Recetas de Postres
6306,62536,1334.5,,Recetas de Carne
6307,62543,1104.0,,Recetas de Aperitivos y tapas
6308,62544,1731.0,,Recetas de Ensaladas
6309,62545,919.0,,Recetas de Legumbres
6310,62546,478.0,,Recetas de Aperitivos y tapas
6311,62554,268.0,,Recetas de Salsas
6312,62571,1228.0,,Recetas de Huevos y lácteos
6313,62572,777.0,,Recetas de Aperitivos y tapas
6314,62573,1143.0,,Recetas de Ensaladas
6315,62575,654.0,,Recetas de Aperitivos y tapas
6316,62581,1803.0,,Recetas de Pescado
6317,62598,3349.0,,Recetas de Legumbres
6318,62617,879.0,,Recetas de Arroces y cereales
6319,62663,642.0,,Recetas de Huevos y lácteos
6320,62718,1569.0,,Recetas de Legumbres
6321,62723,410.5,,Recetas de Postres
6322,62730,695.0,,Recetas de Verduras
6323,62827,1879.5,,Recetas de Aves y caza
6324,62831,761.5,,Recetas de Aperitivos y tapas
6325,62860,881.5,,Recetas de Legumbres
6326,62880,1119.0,,Recetas de Huevos y lácteos
6327,62891,1296.0,,Recetas de Postres
6328,62899,405.0,,Recetas de Huevos y lácteos
6329,62900,702.0,,Recetas de Verduras
6330,62929,716.0,,Recetas de Aves y caza
6331,62952,215.5,,Recetas de Huevos y lácteos
6332,63015,1017.0,,Recetas de Salsas
6333,63017,1264.5,,Recetas de Aves y caza
6334,63018,297.0,,Recetas de Verduras
6335,63019,230.0,,Recetas de Verduras
6336,63020,329.5,,Recetas de Salsas
6337,63022,2212.0,,Recetas de Ensaladas
6338,63026,850.0,,Recetas de Pescado
6339,63187,1968.0,,Recetas de Pescado
6340,63200,1587.0,,Recetas de Verduras
6341,63215,1392.0,,Recetas de Ensaladas
6342,63249,737.0,,Recetas de Huevos y lácteos
6343,63269,1011.0,,Recetas de Huevos y lácteos
6344,63303,864.0,,Recetas de Legumbres
6345,63305,2210.0,,Recetas de Aves y caza
6346,63374,1037.0,,Recetas de Pan y bollería
6347,63381,176.0,,Recetas de Verduras
6348,63393,1105.0,,Recetas de Aperitivos y tapas
6349,63399,905.0,,Recetas de Salsas
6350,63400,655.5,,Recetas de Verduras
6351,63401,1453.0,,Recetas de Ensaladas
6352,63402,731.0,,Recetas de Verduras
6353,63404,1022.0,,Recetas de Verduras
6354,63426,892.5,,Recetas de Arroces y cereales
6355,63431,505.0,,Recetas de Pan y bollería
6356,63433,229.0,,Recetas de Huevos y lácteos
6357,63449,1213.0,,Recetas de Verduras
6358,63458,948.0,,Recetas de Verduras
6359,63489,1144.0,,Recetas de Postres
6360,63509,1608.0,,Recetas de Carne
6361,63518,1082.0,,Recetas de Verduras
6362,63587,202.0,,Recetas de Pasta
6363,63639,458.0,,Recetas de Legumbres
6364,63640,779.0,,Recetas de Aperitivos y tapas
6365,63648,1463.0,,Recetas de Postres
6366,63713,2035.0,,Recetas de Carne
6367,63724,2006.0,,Recetas de Sopas y cremas
6368,63738,101.0,,Recetas de Salsas
6369,63761,507.0,,Recetas de Aves y caza
6370,63763,252.09,,Recetas de Postres
6371,63765,351.0,,Recetas de Aperitivos y tapas
6372,63767,989.0,,Cócteles y bebidas
6373,63770,1157.0,,Recetas de Verduras
6374,63777,504.5,,Recetas de Carne
6375,63784,1927.5,,Recetas de Sopas y cremas
6376,63799,255.0,,Recetas de Pan y bollería
6377,63811,417.0,,Recetas de Legumbres
6378,63821,1940.045,,Recetas de Pan y bollería
6379,63863,368.5,,Recetas de Pan y bollería
6380,63868,1083.0,,Recetas de Carne
6381,63869,1103.0,,Recetas de Sopas y cremas
6382,63889,1146.0,,Recetas de Carne
6383,63892,1476.0,,Recetas de Verduras
6384,63901,1281.0,,Recetas de Mariscos
6385,63933,317.0,,Recetas de Legumbres
6386,63980,656.0,,Recetas de Aperitivos y tapas
6387,63994,1216.5,,Recetas de Verduras
6388,63995,1315.045,,Recetas de Pan y bollería
6389,64003,1740.045,,Recetas de Pan y bollería
6390,64017,1469.0,,Recetas de Aves y caza
6391,64031,1640.045,,Recetas de Pan y bollería
6392,64035,932.5,,Recetas de Pan y bollería
6393,64041,850.0,,Recetas de Postres
6394,64046,2318.0,,Recetas de Sopas y cremas
6395,64048,1254.5,,Recetas de Aves y caza
6396,64050,4000.0,,Recetas de Carne
6397,64088,1379.0,,Recetas de Ensaladas
6398,64090,915.0,,Recetas de Pan y bollería
6399,64097,2442.0,,Recetas de Carne
6400,64104,240.0,,Recetas de Postres
6401,64116,531.0,,Recetas de Aperitivos y tapas
6402,64146,3534.5,,Recetas de Guisos y Potajes
6403,64149,1168.0,,Recetas de Pasta
6404,64156,851.0,,Recetas de Aperitivos y tapas
6405,64170,1794.5,,Recetas de Arroces y cereales
6406,64209,764.0,,Recetas de Postres
6407,64212,1140.0,,Recetas de Aperitivos y tapas
6408,64222,1110.0,,Recetas de Postres
6409,64239,1346.0,,Recetas de Carne
6410,64255,1370.0,,Recetas de Arroces y cereales
6411,64262,1110.0030000000002,,Recetas de Pan y bollería
6412,64304,647.0,,Recetas de Pasta
6413,64317,875.0,,Recetas de Aves y caza
6414,64349,528.0,,Recetas de Pan y bollería
6415,64355,2159.0,,Recetas de Aves y caza
6416,64356,716.0,,Recetas de Verduras
6417,64357,958.0,,Recetas de Ensaladas
6418,64358,310.0,,Recetas de Carne
6419,64368,534.0,,Recetas de Huevos y lácteos
6420,64386,2039.0,,Recetas de Arroces y cereales
6421,64387,1091.0,,Recetas de Huevos y lácteos
6422,64398,1195.5,,Recetas de Aperitivos y tapas
6423,64408,1355.5,,Recetas de Carne
6424,64443,471.5,,Recetas de Pasta
6425,64444,265.0,,Recetas de Pan y bollería
6426,64453,1895.0,,Recetas de Postres
6427,64455,252.0,,Recetas de Salsas
6428,64456,747.0,,Recetas de Verduras
6429,64458,1224.0,,Recetas de Verduras
6430,64459,1535.5,,Recetas de Aperitivos y tapas
6431,64462,1609.0,,Recetas de Postres
6432,64482,669.5,,Recetas de Aperitivos y tapas
6433,64500,1248.75,,Recetas de Carne
6434,64503,788.0,,Recetas de Pescado
6435,64504,1191.5,,Recetas de Aves y caza
6436,64517,1989.0,,Recetas de Carne
6437,64522,1608.0,,Recetas de Carne
6438,64548,1605.0,,Recetas de Pescado
6439,64553,454.0,,Recetas de Aperitivos y tapas
6440,64578,1871.0,,Recetas de Carne
6441,64582,1116.0,,Recetas de Verduras
6442,64586,1145.0,,Recetas de Ensaladas
6443,64605,983.0,,Recetas de Huevos y lácteos
6444,64610,4208.0,,Recetas de Aves y caza
6445,64628,942.0,,Recetas de Postres
6446,64645,783.5,,Recetas de Legumbres
6447,64670,1092.0,,Recetas de Carne
6448,64677,2170.0,,Recetas de Postres
6449,64688,1176.0,,Recetas de Pescado
6450,64691,368.0,,Recetas de Verduras
6451,64695,1332.0,,Recetas de Arroces y cereales
6452,64701,621.0,,Recetas de Aperitivos y tapas
6453,64709,863.0,,Recetas de Pescado
6454,64710,843.5,,Recetas de Carne
6455,64713,404.5,,Recetas de Pescado
6456,64716,2004.0,,Recetas de Pasta
6457,64733,2725.5,,Recetas de Verduras
6458,64737,932.0,,Recetas de Carne
6459,64750,435.0,,Recetas de Aperitivos y tapas
6460,64776,2715.0,,Recetas de Pescado
6461,64783,1044.0,,Recetas de Aperitivos y tapas
6462,64789,1667.0,,Recetas de Verduras
6463,64795,2352.0,,Recetas de Aves y caza
6464,64796,220.5,,Recetas de Huevos y lácteos
6465,64808,2541.0,,Recetas de Postres
6466,64838,2032.5,,Recetas de Aves y caza
6467,64841,1621.0,,Recetas de Postres
6468,64843,976.0,,Recetas de Legumbres
6469,64845,1372.0,,Recetas de Aves y caza
6470,64856,838.0,,Recetas de Aperitivos y tapas
6471,64895,1421.0,,Recetas de Aves y caza
6472,64897,205.0,,Recetas de Huevos y lácteos
6473,64901,1542.0,,Recetas de Sopas y cremas
6474,64909,867.0,,Recetas de Verduras
6475,64917,1339.0,,Recetas de Verduras
6476,64919,981.0,,Recetas de Huevos y lácteos
6477,64920,869.0,,Recetas de Ensaladas
6478,64927,1723.5,,Recetas de Carne
6479,64965,975.0,,Recetas de Pasta
6480,64975,1095.0,,Recetas de Legumbres
6481,64987,749.0,,Recetas de Salsas
6482,65009,1579.0,,Cócteles y bebidas
6483,65018,1601.0,,Recetas de Pan y bollería
6484,65029,700.0,,Recetas de Aves y caza
6485,65033,403.5,,Recetas de Postres
6486,65034,851.0,,Recetas de Ensaladas
6487,65059,1482.018,,Recetas de Postres
6488,65080,927.0,,Recetas de Pan y bollería
6489,65082,556.0,,Recetas de Verduras
6490,65095,670.0,,Recetas de Huevos y lácteos
6491,65101,1295.0,,Recetas de Aperitivos y tapas
6492,65123,1030.0,,Recetas de Verduras
6493,65162,769.0,,Recetas de Aperitivos y tapas
6494,65169,490.012,,Recetas de Pan y bollería
6495,65184,1077.5,,Recetas de Pan y bollería
6496,65186,1029.0,,Recetas de Postres
6497,65192,458.0,,Recetas de Carne
6498,65196,2462.0,,Recetas de Arroces y cereales
6499,65210,512.0,,Recetas de Huevos y lácteos
6500,65211,1352.0,,Recetas de Carne
6501,65213,525.0,,Recetas de Verduras
6502,65241,684.0,,Recetas de Aves y caza
6503,65251,1094.0,,Recetas de Verduras
6504,65261,645.0,,Recetas de Aperitivos y tapas
6505,65266,1818.0,,Recetas de Carne
6506,65278,1312.0,,Recetas de Aperitivos y tapas
6507,65287,1419.0,,Recetas de Pescado
6508,65316,620.0,,Recetas de Postres
6509,65353,448.0,,Recetas de Huevos y lácteos
6510,65372,400.0,,Recetas de Postres
6511,65381,2509.0,,Recetas de Postres
6512,65423,1362.0,,Recetas de Mariscos
6513,65434,836.0,,Recetas de Verduras
6514,65441,135.0,,Cócteles y bebidas
6515,65456,842.0,,Recetas de Verduras
6516,65462,1236.0,,Recetas de Pan y bollería
6517,65484,1409.0,,Recetas de Pescado
6518,65485,345.0,,Recetas de Aperitivos y tapas
6519,65493,509.75,,Recetas de Arroces y cereales
6520,65494,216.0,,Recetas de Aperitivos y tapas
6521,65497,1071.0,,Recetas de Aves y caza
6522,65511,1221.0,,Recetas de Huevos y lácteos
6523,65519,873.0,,Recetas de Arroces y cereales
6524,65524,832.0,,Recetas de Pan y bollería
6525,65526,999.0,,Recetas de Pan y bollería
6526,65537,508.0,,Recetas de Huevos y lácteos
6527,65547,1143.0,,Recetas de Verduras
6528,65570,2155.0,,Recetas de Verduras
6529,65574,1364.0,,Recetas de Ensaladas
6530,65575,693.0,,Recetas de Huevos y lácteos
6531,65576,1408.0,,Recetas de Carne
6532,65581,1325.0,,Recetas de Aperitivos y tapas
6533,65591,1071.0,,Recetas de Verduras
6534,65610,3742.0,,Recetas de Sopas y cremas
6535,65639,262.0,,Recetas de Postres
