,Recipe_id,alcohol,energia,grasa,proteina,agua,fibra,carbohidratos,ácido graso 22:6 n-3 (ácido docosahexaenóico),"ácidos grasos, monoinsaturados totales","ácidos grasos, poliinsaturados totales",ácidos grasos saturados totales,ácido graso 12:0 (láurico),ácido graso 14:0 (ácido mirístico),ácido graso 16:0 (ácido palmítico),ácido graso 18:0 (ácido esteárico),ácido graso 18:1 n-9 cis (ácido oléico),colesterol,ácido graso 18:2,ácido graso 18:3,ácido graso 20:4 n-6  (ácido araquidónico),ácido graso 20:5 (ácido eicosapentaenóico),Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,Vitamina D,Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,"folato, total","equivalentes de niacina, totales",riboflavina,tiamina,Vitamina B-12,"Vitamina B-6, Total",Vitamina C (ácido ascórbico),calcio,"hierro, total",potasio,magnesio,sodio,fósforo,ioduro,"selenio, total",zinc (cinc),Total_Grams,grasa_cals_pctg,proteina_cals_pctg,carbos_cals_pctg
143,7424,0.0,438.92683099999994,21.616404,24.045403,93.848623,10.846639999999999,36.516796,0.0,7.519214,1.603374,10.503874,0.0,0.0,0.032,0.0035,0.0175,0.045375,0.076,0.0175,0.0,0.0,5.9999999999999995e-05,0.0,0.000739,3.3e-05,0.007065000000000001,0.00031099999999999997,0.00059,1e-06,0.000196,0.009481,0.24203000000000002,0.004168,0.708453,0.124624,4.148312000000001,0.39558000000000004,7.2e-05,7.000000000000001e-06,0.003553,195.86174,44.5,22.0,33.4
144,7428,0.0,550.534386,58.91911999999999,0.702354,77.150664,2.1766669999999997,6.098833,0.0,45.892041,4.500298,8.378067,0.0,0.005866,6.101053,1.290607,45.875225,0.0,3.98915,0.41064799999999996,0.0,0.0,0.001142,0.0,0.011178,2.6000000000000002e-05,0.000505,4.2e-05,8.6e-05,0.0,0.00016999999999999999,0.007383,0.035417000000000004,0.00026000000000000003,0.24548299999999998,0.009177,0.12322000000000001,0.014297,6e-06,1e-06,0.000172,146.66397,95.1,0.5,4.4
145,7430,0.0,153.9725,3.500225,8.453531,16.051,6.7775,21.66825,0.0,2.202725,0.2745,0.644375,0.0,0.00025,0.284,0.057625,1.968125,0.0,0.22699999999999998,0.030625,0.0,0.0,8.4e-05,0.0,0.0007440000000000001,3.4e-05,0.0021079999999999996,8.1e-05,0.00028900000000000003,0.0,6.3e-05,0.022075,0.050285,0.002791,0.424225,0.076279,3.6775900000000004,0.132328,5.7999999999999994e-05,1e-06,0.001391,66.1685,20.7,22.2,57.0
146,7431,15.574776000000002,1267.95581,109.04796999999999,13.093524,763.232061,7.67,33.798424,0.0,67.415125,9.309498,28.90145,0.0,0.005866,6.101053,1.290607,45.875225,0.0515,3.98915,0.41064799999999996,0.0,0.0,2e-05,0.0,0.013434,3.6e-05,0.0019850000000000002,0.0006129999999999999,0.000267,1e-06,0.0006129999999999999,0.03034,0.402937,0.0026420000000000003,1.23658,0.064432,0.128842,0.384619,7.6e-05,1.4000000000000001e-05,0.0022,942.1881599999999,84.0,4.5,11.6
147,7432,0.0,189.7025,10.64365,3.950625,305.708375,7.844375,19.03,0.0,7.1009,1.507375,1.7075,0.0,0.001,1.4,0.275,6.916,0.0,1.128,0.069,0.0,0.0,1e-06,0.0,0.001213,1e-05,0.0009660000000000001,9.6e-05,7.7e-05,0.0,0.000146,0.018018,0.06410700000000001,0.0016359999999999999,0.634513,0.06995499999999999,4.033547,0.059387,5.6999999999999996e-05,0.0,0.000967,357.7935,51.0,8.4,40.6
148,7433,6.38375,402.910396,33.903665999999994,4.766925,198.03826,2.375495,9.319896,0.0,23.460356,2.953718,6.4304760000000005,0.0,0.0025,2.6,0.55,19.55,0.007062000000000001,1.7,0.175,0.0,0.0,2.5e-05,0.0,0.005128,1.6e-05,0.000641,0.000202,9.1e-05,0.0,0.000132,0.029945,0.130572,0.001577,0.32399,0.063874,4.255592,0.145327,7.4e-05,1e-05,0.000781,264.94147000000004,84.4,5.3,10.3
149,7436,0.0,948.271688,100.65787399999999,1.917355,12.394781,5.0652550000000005,11.437344,0.0,60.69419499999999,9.223034,27.70893,0.0,0.005,5.2,1.1,39.1,0.0465,3.4,0.35,0.0,0.0,8.9e-05,0.0,0.011961,1e-06,0.0007019999999999999,6.2e-05,4.4e-05,0.0,0.000162,0.002457,0.174318,0.00528,0.261839,0.035389,0.005652,0.045264,1e-06,1e-06,0.0006450000000000001,127.06118000000001,94.4,0.8,4.8
150,7456,0.0,318.455,31.47795,2.4753130000000003,180.541,5.2555,7.077000000000001,0.0,23.9117,2.36825,4.85925,0.0,0.0025,2.63375,0.5625,19.5975,0.0,1.8525,0.17625,0.0,0.0,0.00014199999999999998,0.0,0.006737999999999999,4.9e-05,0.001663,9.1e-05,0.00010400000000000001,0.0,0.00023500000000000002,0.02725,0.056216999999999996,0.002646,0.644015,0.035462,0.051385,0.05851,8e-06,2e-06,0.000732,229.0,88.1,3.1,8.8
151,7477,0.0,698.769801,61.927527000000005,10.14498,307.080166,8.735105,22.629997,0.0,46.466665,5.649308,8.686556,0.0,0.005866,6.121303,1.298107,45.903725,0.0,4.08065,0.41139799999999993,0.0,0.0,0.000463,0.0,0.013863,0.000192,0.002911,0.00015,0.00031,0.0,0.00043200000000000004,0.165812,0.159575,0.006666,0.92106,0.086229,3.8707870000000004,0.352568,6.500000000000001e-05,3e-06,0.0018260000000000001,420.58329000000003,81.0,5.9,13.1
152,7497,0.0,1001.419275,62.047821,60.143149,236.249927,12.0,50.436786,0.0,18.315642999999998,1.692985,38.272498999999996,0.068801,0.123438,0.38953699999999997,0.103202,0.280062,0.17767,0.027520999999999997,0.313654,0.111296,0.0,0.000737,1e-06,0.003467,6.4e-05,0.010558,0.000692,0.000156,3e-06,0.000605,0.02175,1.605032,0.00337,0.9158569999999999,0.114349,1.3620430000000001,1.124007,7e-05,6e-06,0.008919,427.35714,55.8,24.0,20.2
153,7499,0.0,606.2033299999999,34.528307,57.755249,290.61816400000004,1.7,15.87375,0.0,18.300583,3.370167,11.703167,0.0,0.002,2.8,0.55,13.832,0.459329,2.256,0.138,0.0,0.0,0.000166,4.1e-05,0.006520999999999999,8e-06,0.007714,0.00039,0.000103,4e-06,0.00022799999999999999,0.0058200000000000005,0.35865199999999997,0.009353,0.7746390000000001,0.20496599999999998,4.378916,0.562358,0.000266,5.6000000000000006e-05,0.002786,410.00183,51.3,38.2,10.5
154,7502,7.15,663.995573,48.969003,38.614888,418.90116,6.2420279999999995,13.388498,0.686667,33.690847,5.7010309999999995,7.474467,0.0,0.1375,5.0,1.15,32.850003,0.13333299999999998,2.9,0.325,0.083333,0.08,0.000722,0.0,0.009718000000000001,8.499999999999999e-05,0.015347,0.000651,0.000217,0.0,0.000886,0.033967000000000004,0.43286899999999995,0.089281,1.459286,0.20893299999999998,0.199587,0.500462,0.000538,8.3e-05,0.005318,530.30555,67.9,23.8,8.3
155,7504,0.0,642.28,44.1845,18.337,857.36725,18.930999999999997,43.312,0.0,9.13895,17.2749,9.91125,0.0,0.0001,1.44,0.7775,5.7966,0.04125,10.7778,0.0069,0.0,0.0,0.00041500000000000006,1e-06,0.0033659999999999996,0.00017900000000000001,0.006527,0.000341,0.000591,1e-06,0.0010279999999999998,0.10560499999999999,0.429725,0.004122,2.622115,0.133775,2.134611,0.47417,1.1e-05,7.000000000000001e-06,0.00228,989.5,61.7,11.4,26.9
156,7510,0.0,165.275,7.7837,15.891313,143.1735,2.1835,7.8455,0.003,2.785425,1.885675,2.056625,0.00675,0.0743,1.8880000000000001,0.49700000000000005,3.34,0.07425,1.489,0.2285,0.03225,0.003,0.000389,0.0,0.000932,3.7e-05,0.009179999999999999,0.000156,0.000147,0.0,0.000493,0.030612,0.045605,0.0008939999999999999,0.41537299999999994,0.025112,0.179423,0.15247,1.2e-05,9e-06,0.0009710000000000001,177.5,42.5,38.5,19.0
157,7512,0.0,440.5,34.3125,29.953125,120.5625,1.125,3.3125,0.0,12.95625,1.34375,17.119375,0.618125,2.23625,6.455,2.27875,9.83,0.1175,0.730625,0.21625,0.0,0.0,0.000146,0.0,0.0016460000000000001,1.6e-05,0.004775,0.0004,6.9e-05,1e-06,0.000519,0.004312,1.054,0.000794,0.204375,0.04575,0.406875,0.754375,7.000000000000001e-06,1.7e-05,0.0016,193.75,69.9,27.1,3.0
158,7517,0.0,1946.5028710000001,158.96528500000002,82.099267,868.9865900000001,12.234979,49.634318,0.0,53.667035999999996,11.393369999999999,84.413585,0.0,0.0,0.0,0.0,0.0,0.4415,0.0,0.0,0.0,0.0,0.003542,2e-06,0.009889,0.00040899999999999997,0.007031999999999999,0.001923,0.000545,6e-06,0.001267,0.092043,3.331267,0.009187,2.606864,0.306054,6.654386,2.006799,0.000168,1.2e-05,0.009724,1211.57491,73.1,16.8,10.1
159,7527,0.0,3138.69,113.3652,420.366375,2140.0545,8.758,113.43700000000001,1.03,59.7602,24.6499,21.7118,0.0,0.2068,10.52,2.22,47.4288,1.499,7.7704,0.5192,0.125,0.12,0.000789,0.0,0.017994,0.00041900000000000005,0.090174,0.003317,0.001344,1.4999999999999999e-05,0.003839,0.09971000000000001,1.6043020000000001,0.14239300000000002,7.461139999999999,0.7860189999999999,6.3754599999999995,5.35931,0.001009,0.0008529999999999999,0.019229,2827.0,32.3,53.3,14.4
160,7528,3.575,594.381485,43.517363,34.029483,203.017155,5.637587,10.658871000000001,1.5933329999999999,24.543552,8.231278999999999,7.8644490000000005,0.0,0.23541700000000002,4.316666000000001,0.972917,17.041664,0.12504200000000001,3.083333,0.27708299999999997,0.06666699999999999,0.873333,0.00041799999999999997,1.4000000000000001e-05,0.006272,6.9e-05,0.018688,0.000408,0.000393,9e-06,0.001609,0.018655,0.220295,0.009470000000000001,0.8105359999999999,0.102367,3.857928,0.480545,0.000109,3.6e-05,0.00224,310.75636000000003,68.7,23.9,7.5
161,7529,0.0,599.3916889999999,26.376862,79.08008199999999,416.641196,3.647333,10.123555,0.0,18.255078,3.153998,3.942333,0.0,0.0022670000000000004,2.357334,0.498667,17.725336,0.203183,1.541334,0.158667,0.0,0.0,4.8e-05,0.0,0.006981,8.9e-05,0.008036,0.000292,0.000392,5e-06,0.001303,0.040492,0.11648499999999999,0.0019850000000000002,1.439681,0.134907,0.8738459999999999,0.627621,0.0005269999999999999,0.000133,0.001854,538.09389,40.0,53.2,6.8
162,7532,3.575,252.52457200000003,9.764938,27.420455,342.763262,3.813646,8.068318,0.616667,5.133188,2.191537,2.041836,0.0,0.067333,1.446834,0.305,4.779669,0.3125,0.829667,0.0465,0.033333,0.283333,0.000583,0.0,0.004311,0.000161,0.00586,0.00043099999999999996,0.000229,4e-06,0.0008560000000000001,0.079093,0.14591500000000002,0.008944,1.014039,0.13431300000000002,3.900383,0.349055,5.9999999999999995e-05,7.6e-05,0.004115,413.07492,38.2,47.7,14.0
163,7536,0.0,181.145,13.6929,3.540125,201.47955,5.98,10.9772,0.0,9.80435,1.3071,1.8754,0.0,0.00125,1.34455,0.2915,9.8377,0.0,1.0513,0.08915,0.0,0.0,0.0005,0.0,0.005288,0.000133,0.0022960000000000003,0.00011100000000000001,0.000225,0.0,0.000258,0.126875,0.178822,0.007776000000000001,0.8525950000000001,0.043698,0.728695,0.08184,1.7e-05,3e-06,0.0008730000000000001,236.75,68.0,7.8,24.2
164,7550,0.0,744.26,58.7944,48.0994,322.7622,2.6815,6.412999999999999,0.045,25.84244,5.7611,22.55738,0.0625,0.9825,9.6675,5.645,13.4325,0.39775,3.285,0.23,0.1125,0.005,0.000185,1e-06,0.001902,8.7e-05,0.019416,0.000889,0.00021400000000000002,4e-06,0.000898,0.024132,0.15398499999999998,0.009369,1.000305,0.063435,2.08049,0.44233500000000003,2.9999999999999997e-05,6.7e-05,0.009222,440.0,70.8,25.7,3.4
165,7573,0.0,2250.332871,138.760285,111.69926699999999,946.0165900000001,18.054979,138.020318,0.09,65.247536,12.84837,46.650585,0.125,1.9669999999999999,21.5068,11.764000000000001,42.6342,0.54525,8.3448,0.6034,0.225,0.01,0.00044699999999999997,1e-06,0.009269,0.000251,0.043268,0.0017519999999999999,0.0008710000000000001,7.000000000000001e-06,0.0021550000000000002,0.081166,0.679286,0.059688,3.4928739999999996,0.293941,4.529708,1.160295,6.3e-05,0.000185,0.019269,1364.15641,55.6,19.9,24.6
166,7590,13.068,1808.588902,120.159067,92.192598,742.926,15.856361999999999,67.511002,0.41,48.361836,17.984147,37.542867,0.03,0.38,24.475,12.87,33.97,0.36,14.98,1.0,2.33,0.325,0.000425,0.0,0.0008460000000000001,5.3e-05,0.043345999999999996,0.001424,0.0038090000000000003,1e-05,0.0024289999999999997,0.03814,1.172625,0.075597,2.7185740000000003,0.26349,4.07374,1.19986,3.9e-05,7.6e-05,0.010012,1053.80556,62.9,21.4,15.7
167,7614,15.574776000000002,2152.487002,126.033245,83.566373,986.7734119999999,17.979044000000002,130.521394,1.03,83.26181,22.052155,15.641135,0.0,0.244644,11.020489,3.061611,81.65809300000001,0.2,18.690261,0.527778,0.125,0.12,0.000956,0.0,0.047191000000000004,0.000321,0.030563999999999997,0.001956,0.000781,0.0,0.0013289999999999999,0.135204,1.487848,0.43442200000000003,6.140751,0.678288,4.334075,1.799453,0.0008759999999999999,0.000132,0.012452,1385.51331,57.0,16.8,26.2
168,7623,4.29,1642.315667,101.501615,165.159352,872.6865939999999,3.429979,9.599317999999998,0.016599000000000003,50.926884,18.295466,24.958537,0.037347000000000005,0.414315,15.102878,3.6679690000000003,40.585099,0.8576469999999999,12.199608999999999,1.488043,0.17843499999999998,0.016599000000000003,0.000397,4e-06,0.008855,0.000205,0.07171,0.0020050000000000003,0.000872,1.4000000000000001e-05,0.003706,0.058242999999999996,0.14363399999999998,0.012908000000000001,2.741573,0.196429,4.6574349999999995,1.5629629999999999,9.8e-05,0.000101,0.016058000000000003,1167.7508300000002,56.7,41.0,2.4
169,7630,200.4,3479.606054,92.89477,229.44625,1653.7939999999999,15.317,78.968,0.0,53.805425,9.823497999999999,24.57935,0.0,0.005866,6.101053,1.290607,45.875225,0.6224,3.98915,0.41064799999999996,0.0,0.0,0.000851,5e-06,0.019864,0.00021600000000000002,0.025660000000000002,0.001031,0.0010539999999999998,1.4999999999999999e-05,0.005554,0.16335,0.274338,0.008114,4.63935,0.49241599999999996,2.39911,1.8556099999999998,0.001493,0.00038199999999999996,0.005487,2276.66397,40.4,44.3,15.3
170,7638,0.0,705.63861,38.678191999999996,80.65736,379.743692,4.79875,7.71375,0.0,27.078443,3.951264,5.532032,0.0,0.0034,3.536,0.748,26.588,0.203183,2.312,0.23800000000000002,0.0,0.0,0.000516,0.0,0.00985,0.000174,0.008707,0.0003,0.000472,5e-06,0.001297,0.14595,0.226437,0.0073620000000000005,1.707686,0.139307,0.762041,0.6441180000000001,0.0005269999999999999,0.000134,0.002082,513.56611,49.6,46.0,4.4
171,7641,0.0,1612.082923,111.564811,135.61621200000002,675.516711,6.200354,9.686599000000001,1.2670000000000001,78.69333,12.070333,16.081666000000002,0.0,0.018333000000000002,9.66,2.193333,74.266663,0.3955,9.360333,0.607,0.147,0.511,0.00037200000000000004,1e-06,0.034669,0.000175,0.022925,0.000724,0.000616,2e-05,0.000526,0.089757,0.472516,0.010262,2.874879,0.303844,3.818564,1.6995220000000002,0.00011599999999999999,0.00031800000000000003,0.004765,953.78892,63.3,34.2,2.4
172,7643,0.0,1265.139248,71.327017,35.140057,119.155207,16.422991,119.467317,0.0,48.524452000000004,9.582874,10.292893,0.0,0.005866,6.101053,1.290607,45.875225,0.03269,3.98915,0.41064799999999996,0.0,0.0,0.0008699999999999999,1.7e-05,0.017845,4.2e-05,0.014053999999999999,0.0004980000000000001,0.000359,4e-06,0.001118,0.0018579999999999998,0.634811,0.038462,1.0413299999999999,0.172872,3.965148,0.27470700000000003,9.6e-05,5.2000000000000004e-05,0.002836,373.8135,50.9,11.2,37.9
173,7645,5.3625,739.170614,61.590093,28.283976000000003,376.414268,2.203688,10.782615,0.69375,46.215317,5.810938,9.20297,0.0,0.080866,6.704053,1.436857,46.100975,0.351562,4.1909,0.41214799999999996,0.0375,0.31875,0.000171,0.0,0.014465,5.5e-05,0.006623,0.0004,0.00022999999999999998,4e-06,0.000926,0.031435000000000005,0.070869,0.008628,1.077412,0.111071,3.9456660000000006,0.360144,6.2e-05,8.6e-05,0.004441,501.72312,78.0,15.9,6.1
174,7647,0.0,1699.237102,142.305786,85.904065,468.75185999999997,4.601979,20.771318,0.418462,59.884528,20.425086999999998,48.096078999999996,0.030619,0.387843,24.980142999999998,13.135626,34.671112,0.39068,15.289174,1.0206389999999999,2.378089,0.331708,1.4000000000000001e-05,0.0,0.000822,3.7e-05,0.039338,0.00108,0.003646,1e-05,0.0017510000000000002,0.012018000000000001,0.07169500000000001,0.0075049999999999995,2.198829,0.13714400000000002,7.540556,0.911495,5.9e-05,7.2e-05,0.009617,733.8944799999999,75.0,20.1,4.9
175,7687,0.0,307.94287099999997,20.78951,18.160048,173.60209,2.086479,11.921567999999999,0.0,7.865761,2.95737,6.600210000000001,0.0,0.0,0.0,0.0,0.0,0.506313,0.0,0.0,0.0,0.0,0.00024700000000000004,2e-06,0.001748,7.7e-05,0.005765,0.000646,0.00018899999999999999,3e-06,0.000386,0.014158,0.093257,0.0032990000000000003,0.542607,0.031334,0.192438,0.30198800000000003,2.9999999999999997e-05,1.6e-05,0.001974,226.65641000000002,60.9,23.6,15.5
176,7694,0.0,665.561054,66.22896999999999,10.200625,241.56625,2.66875,8.625,0.0,48.463037,5.780798,10.4074,0.0,0.005866,6.134803,1.303107,45.922725,0.25025,4.14165,0.41189799999999993,0.0,0.0,0.00045700000000000005,1e-06,0.013212,7.7e-05,0.004189,0.00037999999999999997,0.000147,2e-06,0.00041,0.071038,0.064944,0.0021149999999999997,0.52125,0.056539,3.8127120000000003,0.18112799999999998,7.5e-05,9e-06,0.001273,339.33247,88.8,6.1,5.1
177,7696,0.0,766.082896,48.061941,49.413644,661.80526,7.003995,33.682646000000005,0.0,14.830381,3.602468,22.927851,0.2002,0.643,1.6896,0.531,1.3392,0.58925,0.12728,0.02908,0.0,0.0,0.002489,5e-06,0.006176,0.000359,0.009921,0.001726,0.000518,5e-06,0.000787,0.084315,1.2879260000000001,0.009682,1.969257,0.233118,5.169223000000001,1.052059,0.000153,3.6e-05,0.00625,816.69147,56.5,25.8,17.6
178,7705,0.0,2047.026055,115.47881799999999,46.292745000000004,475.097374,14.760983999999999,203.579467,0.0,75.554383,14.823610999999998,21.385755,0.0,0.009875,13.825423,2.7157080000000002,68.297589,0.5005,11.139341,0.681396,0.0,0.0,0.00025,2e-06,0.013918,0.000182,0.013268,0.000895,0.000734,3e-06,0.00168,0.07642,0.197285,0.008439,2.5632509999999997,0.173983,4.441305000000001,0.691711,0.00011,5.6999999999999996e-05,0.004291,867.59963,51.0,9.1,39.9
179,7711,0.0,1142.177766,60.074054000000004,54.312528,417.940501,10.219626,94.59429899999999,0.0,19.558553,5.771249,27.275864000000002,0.0,0.0,0.0,0.0,0.0,0.844875,0.0,0.0,0.0,0.0,0.000599,4e-06,0.003198,0.000183,0.01342,0.001294,0.000566,6e-06,0.001131,0.048231,0.860398,0.007961,1.7948540000000002,0.166431,4.960829,0.987502,0.000109,5.4000000000000005e-05,0.005768,652.5899,47.6,19.1,33.3
180,7717,0.0,1305.9263050000002,126.707328,41.809287,255.272937,0.33,2.182154,0.00629,72.27489399999999,11.50818,34.510419,0.015094999999999999,0.21216999999999997,9.747141000000001,3.233364,50.944835999999995,0.856233,5.893804,1.8034970000000001,0.05535,0.0,0.000517,6e-06,0.013506,0.00011100000000000001,0.01339,0.001144,0.00042199999999999996,7.000000000000001e-06,0.00046699999999999997,0.0057,0.170231,0.005903,0.602669,0.066564,5.360913,0.592846,9.8e-05,3.6e-05,0.005943,438.87734000000006,86.6,12.7,0.7
181,7721,0.0,2858.531908,218.054546,74.77252299999999,338.473995,10.421624000000001,150.842263,0.0,58.017853,115.32597,35.505078999999995,0.25025,0.9598450000000001,13.108028,6.404579,50.340964,1.034,99.938516,2.811373,0.0,0.069376,0.000609,5e-06,0.100974,0.000223,0.018567,0.001686,0.000513,8e-06,0.000766,0.000731,0.663425,0.009134999999999999,0.769199,0.148296,5.004098,1.132767,0.000128,7.5e-05,0.006901999999999999,805.72878,68.5,10.4,21.1
182,7727,42.818584,1016.096257,48.518785,60.765551,426.63934000000006,4.125938,9.853251,0.0,13.48763,2.172884,29.229527,0.0,0.0,0.00047300000000000006,0.000175,0.000665,0.517616,0.002135,1.8e-05,0.0,0.0,0.000752,4.9e-05,0.005588,9.300000000000001e-05,0.010875,0.000567,0.00023199999999999997,4e-06,0.00028700000000000004,0.084275,0.42390500000000003,0.012202,1.25811,0.182267,1.0398610000000001,0.641332,0.00021099999999999998,6.2e-05,0.003169,592.44944,60.7,33.8,5.5
183,7733,0.0,1330.8942869999998,102.897717,53.421562,519.014753,6.018,48.6145,1.5176,70.871094,13.316735000000001,17.442014999999998,0.0,0.513875,15.337423000000001,3.079708,69.333589,0.168,11.559341,0.737396,0.196,0.5404,3e-06,0.0,0.015337,8.2e-05,0.019053999999999998,0.000471,0.000597,3e-06,0.0021739999999999997,0.060660000000000006,0.132698,0.004232,2.30669,0.170975,3.985872,0.8852629999999999,0.000153,0.000128,0.002166,739.67152,69.4,16.0,14.6
184,7735,0.0,1185.128669,70.906614,75.48385999999999,243.084206,6.369406,60.521871,0.0,28.026357,11.41468,23.590076,0.0,0.0,0.0,0.0,0.0,0.675625,0.0,0.0,0.0,0.0,0.0010140000000000001,2.2e-05,0.008514,0.000123,0.015246000000000001,0.001459,0.000412,9e-06,0.000795,0.0,0.544,0.014627000000000001,1.481296,0.18043399999999998,7.018263,0.83939,3.2e-05,0.000161,0.006881,463.34702999999996,54.0,25.5,20.5
185,7744,5.3625,113.938902,2.2286669999999997,2.000473,81.241025,6.359862000000001,11.861102,0.0,0.673736,0.6105470000000001,0.536342,0.0,5e-05,0.052000000000000005,0.011000000000000001,0.391,0.0,0.034,0.0035,0.0,0.0,0.000124,0.0,0.0010140000000000001,2e-06,0.001011,0.000126,2.3e-05,0.0,0.000357,0.001778,0.20689899999999997,0.00893,0.244027,0.038092,0.103295,0.04388,4e-06,1e-06,0.000865,108.05556000000001,26.6,10.6,62.8
186,7752,0.0,2575.027287,188.843501,150.081045,890.2788710000001,10.144445,70.05883299999999,0.418462,68.92874300000001,20.690217,82.81474399999999,0.030619,0.387843,25.020643,13.150626,34.728112,0.6424300000000001,15.472173999999999,1.022139,2.378089,0.331708,0.000893,1e-06,0.003987,0.000202,0.043554,0.00198,0.0039570000000000004,1.4000000000000001e-05,0.0023190000000000003,0.054877999999999996,2.343316,0.012328,3.2039720000000003,0.22910500000000003,6.209433,2.316879,3.3e-05,0.00011399999999999999,0.016361,1342.07939,65.9,23.3,10.9
187,7755,0.0,1122.770469,74.418374,60.665185,484.414747,18.02855,51.961158000000005,0.00629,35.19573,8.44318,21.966286,0.015094999999999999,0.207804,5.197988,2.269757,16.788211999999998,0.835033,2.888054,1.497549,0.05535,0.0,0.0007509999999999999,3e-06,0.0059759999999999995,0.00032599999999999996,0.014823,0.001318,0.000767,7.000000000000001e-06,0.000984,0.082897,0.558242,0.022481,1.908427,0.190484,5.294580000000001,0.851941,0.00011,7.8e-05,0.012586,703.7226900000001,59.8,21.7,18.6
188,7758,0.0,1116.765726,94.32000699999999,60.254746999999995,533.071532,6.729284,8.094858,0.008,57.338675,12.282735,17.875988,0.018000000000000002,0.20386600000000002,10.997053,2.586607,53.739225,0.6985,7.86915,1.010648,0.086,0.008,0.0013160000000000001,2e-06,0.015613,0.00024900000000000004,0.0306,0.001132,0.0005639999999999999,4e-06,0.001431,0.114999,0.28445,0.009545,1.6474659999999999,0.115158,4.062787,0.689541,0.000109,3.8e-05,0.0046,713.0259599999999,75.6,21.5,2.9
189,7783,2.145,1348.393925,77.14925500000001,54.688267,360.80279,31.669978999999998,104.079318,0.0,52.150735,7.258497,13.660935999999998,0.0,0.005866,6.247153,1.317157,45.989975,0.5005,4.42295,0.469898,0.0,0.0,0.000489,2e-06,0.014581,0.000185,0.015236000000000001,0.0010550000000000002,0.001398,3e-06,0.000674,0.039153,0.246417,0.012830000000000001,2.203774,0.27045399999999997,3.937865,0.880549,9.8e-05,2e-05,0.008087,640.73888,52.2,16.5,31.3
190,7785,0.0,731.827871,44.90641,24.569423,988.39909,19.959979,56.395568000000004,0.0,25.076161,7.21312,9.380460000000001,0.0,0.0025,2.6,0.55,19.55,0.256063,1.7,0.175,0.0,0.0,0.00021,1e-06,0.009363,0.00033999999999999997,0.010374,0.000992,0.000743,2e-06,0.000826,0.101478,0.379997,0.011108,2.402362,0.149321,4.17022,0.45701099999999995,9.6e-05,3.6e-05,0.00322,1146.57491,55.5,13.5,31.0
191,7789,0.0,489.62787099999997,30.227784999999997,20.516767,253.64659,3.964979,33.614318,0.0,10.582286,2.35387,15.006085,0.0,0.0,0.0,0.0,0.0,0.19275,0.0,0.0,0.0,0.0,0.000213,1e-06,0.001005,5.9999999999999995e-05,0.003619,0.00045599999999999997,0.00027,2e-06,0.000691,0.038952999999999995,0.5321170000000001,0.002607,1.237949,0.093029,4.059769,0.450924,7.8e-05,9e-06,0.002346,356.57491,55.7,16.8,27.5
192,7795,0.0,1141.66,63.333,59.6645,623.2,8.631,81.962,0.0,22.3247,5.2796,30.02565,1.001,3.215,8.448,2.655,6.696000000000001,0.481125,0.6364,0.1454,0.0,0.0,0.000553,2e-06,0.002707,0.000152,0.017268000000000002,0.001189,0.00067,4e-06,0.001744,0.096355,1.5273,0.006275,3.082865,0.172975,1.301275,1.31867,5.7999999999999994e-05,4.6e-05,0.008573,848.5,50.2,21.0,28.8
193,7798,0.0,514.04133,8.942407000000001,9.708074,355.152867,20.045216,96.847286,0.0,2.419786,1.67744,3.324461,0.0,0.00015,0.156,0.033,1.173,0.0,0.102,0.0105,0.0,0.0,0.0014990000000000001,0.0,0.008517,0.00014199999999999998,0.004494,0.00020800000000000001,0.000615,0.0,0.001033,0.178621,0.207006,0.015097999999999999,1.968433,0.161973,3.762022,0.214017,6.2e-05,5e-06,0.0016769999999999999,502.30622,15.9,7.7,76.5
194,7808,25.74,572.19,20.3363,13.579375,845.127,15.422,38.562,0.0,5.42558,1.5579399999999999,12.02944,0.0,0.0,0.0,0.0,0.0,0.03606,0.0,0.0,0.0,0.0,0.000207,4e-06,0.0017350000000000002,0.000135,0.023837999999999998,0.002269,0.000595,0.0,0.000739,0.03676,0.13239800000000002,0.008334000000000001,2.8618799999999998,0.11563599999999999,0.5787399999999999,0.69219,3.2e-05,4.9e-05,0.001225,960.0,46.7,13.9,39.4
195,7814,0.0,391.50287099999997,20.573285000000002,11.946267,149.10159,2.884979,40.144318,0.004,7.660036,5.23797,6.830085,0.0,0.0035,1.1774,0.41200000000000003,5.2686,0.0286,4.1634,0.1842,0.0,0.003,0.000207,0.0,0.002486,6.3e-05,0.0033450000000000003,0.00021099999999999998,0.000144,0.0,0.000383,0.024853,0.23436700000000002,0.001533,0.495774,0.07395399999999999,3.9233849999999997,0.229149,6.3e-05,8e-06,0.001614,236.57491000000002,47.1,12.1,40.8
196,7820,0.0,1537.674251,96.036436,80.034773,998.5625769999999,12.148028,87.490174,0.0,59.918393,11.280481,17.192284,0.0,0.0,0.162,0.06,0.228,0.7858470000000001,0.732,0.006,0.0,0.0,0.000837,3e-06,0.013080000000000001,0.000319,0.022445,0.0013289999999999999,0.000724,7.000000000000001e-06,0.001527,0.11523399999999999,0.310204,0.011117,2.931806,0.199928,4.54247,1.101995,0.00014,0.000157,0.0047420000000000006,1288.29466,56.3,20.9,22.8
